Method,cookie,lenght,content,classification,url_params,url
POST,01B36F9447A0B83EB61C93B9331EC7B1,228,modo=registro&login=ernesto&password=estorbar&nombre=Eulalio&apellidos=Pellicer&email=armes%40muchacha.com.lr&dni=58843682E&direccion=Sin+Sol+15%2C+&ciudad=Juzbado&cp=22367&provincia=Guadalajara&ntc=6142057551987686&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,4D3CB62A521AB61FCE5922CE0F0E6FA4,0,,0,,/tienda1/miembros/fotos.jsp
GET,FE9D772F5B29A2B37642D81311C291FF,0,,0,,/tienda1/imagenes/1.gif
GET,02576A1D929EC69F336269D3B5AD2751,0,,0,,/tienda1/imagenes/2.gif
GET,0CFE405DD43A56875F505D9C6248607F,0,,0,,/tienda1/imagenes/3.gif
GET,483BE61D317B84310BF5F6E4C512EFBE,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,3D2B9FA8D11594B01FF8EA54164CAAD2,0,,0,,/tienda1/imagenes/logo.gif
GET,55CAF596865A0A78A4AAA19A5085457B,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,C5C29E13AB4B7B05E81462C8000F65DA,0,,0,,/tienda1/index.jsp
GET,7F6A86200EED6257720812799AE70278,0,,0,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=77&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=77&B1=A%F1adir+al+carrito
POST,D4CF885249DA76D44C4780A22394B14F,74,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=77&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
POST,676771DDC5C2328C727B147B1753939F,61,modo=entrar&login=kinsman&pwd=pr%E9dica&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
POST,572794E43323E7FEBD0E12158F4A21F1,4,id=2,0,,/tienda1/publico/caracteristicas.jsp
GET,7C3BDE5BFAA2760B394E8F4B1312B97A,0,,0,,/tienda1/publico/carrito.jsp
GET,AE857624C406A72E239BC26D84F2F4B5,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,3DDDD5494152FD1CFBD6BFB624E30DC7,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,7888BE86C9C29A1D47ED14DD5226B5C7,0,,0,,/tienda1/publico/miembros.jsp
POST,3329791D346D5A02A44693893149D5B2,37,modo=insertar&precio=372&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,56C52C895A2D2A29861D2482D5C1DABE,0,,0,,/tienda1/publico/productos.jsp
POST,6B4DB408A4DB762D99190D0A35347A00,245,modo=registro&login=peiser&password=9iri7aza&nombre=Nevel&apellidos=Domenge+Canelas&email=kirland-lincovsky%40la-sexta-f1.fo&dni=48549953N&direccion=Rio+Jarama+194+6-H&ciudad=Valverdejo&cp=20150&provincia=Toledo&ntc=9766800722499068&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,14D9CB2BCEFFC68705C994832009872C,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,5BFEB2341E04811D5F7DFB8C73FF3824,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,1EDF1E3E1F9F72BC67538FB90EA6E6D4,0,,0,,/tienda1/global/titulo.jsp
GET,21C1AE7E751048CEC8E662EBC6112A00,0,,0,,/tienda1/global/estilos.css
GET,2DC6558F545D3E0F458B1E261E39CF1C,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,87F6760155EE9041B28DD95747304A41,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,DDE009319ABE3A39C2E68130FB4B9D16,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,AFF50793955FF2A62086203A5C084F3C,0,,0,,/tienda1/miembros/index.jsp
GET,1ED1B8803E44D01716C9A281B6B4DC29,0,,0,modo=registro&login=vish&password=b44TiSTE%24rio&nombre=Malen&apellidos=Langellotti&email=lenihan.asanachinda%40hojainformativas.cf&dni=12269719R&direccion=C%2F+Estornino+S%2FN%2C+9F&ciudad=Portillo+de+Toledo&cp=40176&provincia=Toledo&ntc=6596687598913643&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=vish&password=b44TiSTE%24rio&nombre=Malen&apellidos=Langellotti&email=lenihan.asanachinda%40hojainformativas.cf&dni=12269719R&direccion=C%2F+Estornino+S%2FN%2C+9F&ciudad=Portillo+de+Toledo&cp=40176&provincia=Toledo&ntc=6596687598913643&B1=Registrar
GET,2E3FA761FF93A57CD577BA363287CF83,0,,0,,/tienda1/miembros/fotos.jsp
GET,A1234043A5856FBD792DEBA5685089FE,0,,0,,/tienda1/miembros/salir.jsp
GET,7AF61DDF035604E540AA9FD292D85A01,0,,0,,/tienda1/imagenes/1.gif
GET,116FE94A3B66F0D2911CD15ACF822725,0,,0,,/tienda1/imagenes/3.gif
GET,10A5E7B86442EAF94D418E38532407CE,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,71E92CDCEDBFEF39A702A3B964AFC54A,0,,0,,/tienda1/imagenes/logo.gif
GET,8FC3117D0E35E3F2D698961F89530201,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,2AF526273E1881A434E67ABCD522C36B,0,,0,,/tienda1/index.jsp
POST,732FCC996A6B5256027767B8CB3EE8B9,74,id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=39&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
POST,1440F6436C7CBC63863C205ECFDA920C,64,modo=entrar&login=eggebraa&pwd=enALtEceDOr&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,77B4AE808E29056BB57DEA9D1ECA26C3,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
POST,23DDE14EB4CA5A3B3E69FB3174D5ABD4,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,FC0BC425AD660B1B0877418BA4354B8E,0,,0,,/tienda1/publico/carrito.jsp
GET,13376E917FA349202044082AF04E5FA5,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,D7360A0E72E38E8213858D1FAC688DAC,0,,0,,/tienda1/publico/miembros.jsp
GET,F1DA2B91C424B21F7D47F4FCFFC6CFBE,0,,0,modo=insertar&precio=946&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=946&B1=Pasar+por+caja
GET,F8F11344B79A885EB388AB450D2C1737,0,,0,,/tienda1/publico/productos.jsp
GET,364B62B20BC85927EB22465DB5BE12E5,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,C12D480A88731A450E404C880A9E7472,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,E148DE933307CF48CA6A01F1C3459023,0,,0,,/tienda1/global/creditos.jsp
GET,4D85CB3B09C916E48453A8D201252DEE,0,,0,,/tienda1/global/menum.jsp
GET,51D17592ECD61E4D2CE5FC4D09123020,0,,0,,/tienda1/global/titulo.jsp
GET,D14741AB2BE5FE20F0C0584B83F47960,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,F1359FCE571A7DF87123781EE1B087DF,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,0968BA867D6D3C767E249C10DBE69483,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,6CB5CAD594980974D82F1E946C2983C4,0,,0,,/tienda1/miembros/index.jsp
GET,90B22D5697D017B1F99AA5BC7D47F521,0,,0,modo=registro&login=dillard&password=sAcUdir&nombre=Ajmet&apellidos=Barjuan&email=buhr_hubschmidt%40hiteurope.al&dni=77300409P&direccion=C%2F+Galvan+98+10%3FA&ciudad=Aldehuela+de+Yeltes&cp=22880&provincia=Soria&ntc=6481855129498664&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=dillard&password=sAcUdir&nombre=Ajmet&apellidos=Barjuan&email=buhr_hubschmidt%40hiteurope.al&dni=77300409P&direccion=C%2F+Galvan+98+10%3FA&ciudad=Aldehuela+de+Yeltes&cp=22880&provincia=Soria&ntc=6481855129498664&B1=Registrar
POST,F9E073CBEE85F02B3BC5C9CECCA1F861,244,modo=registro&login=dillard&password=sAcUdir&nombre=Ajmet&apellidos=Barjuan&email=buhr_hubschmidt%40hiteurope.al&dni=77300409P&direccion=C%2F+Galvan+98+10%3FA&ciudad=Aldehuela+de+Yeltes&cp=22880&provincia=Soria&ntc=6481855129498664&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,4A0442EF0954F1752CCD5C5505250447,0,,0,,/tienda1/miembros/fotos.jsp
GET,93903A68C885BD3ED5F8323974CB968A,0,,0,,/tienda1/miembros/salir.jsp
GET,651B99D0126E601603E1FF2451797AB9,0,,0,,/tienda1/imagenes/2.gif
GET,173AE00B4DF12349640915F67B5B66E1,0,,0,,/tienda1/imagenes/3.gif
GET,0C4D31FC1ED09EFB779A36A5486C2148,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,AB58974A87F6E7D42D9D2145544536B9,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,2DD60E8AD93E8F5AD01B0F20C1BD5F7E,0,,0,,/tienda1/index.jsp
GET,201FB1D4FAD268CA1A0DAE632407145A,0,,0,id=3&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=28&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=28&B1=A%F1adir+al+carrito
POST,239791F43F308D8D379F718FDC6BD5A8,75,id=3&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=28&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,E4FCFBBB96B69F4A459A32CC6C373619,0,,0,modo=entrar&login=digenova&pwd=1ErSo&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=digenova&pwd=1ErSo&remember=on&B1=Entrar
POST,C944B5A57390B5279F6A458FF1407086,58,modo=entrar&login=digenova&pwd=1ErSo&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
POST,110483E54E1D49D32D53F6D3DFA5E4A8,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,E605E5886437306F23F2ECBA45BA9131,0,,0,,/tienda1/publico/carrito.jsp
GET,A21C69818849243E971BB2525C3DC4C9,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,CD98216D153A995C01B85930241670BD,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,48E2D39133C8003159D69DD0AC3C5CCF,0,,0,,/tienda1/publico/miembros.jsp
GET,090C2CC7725377A0217C3752C361273B,0,,0,modo=insertar&precio=3250&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=3250&B1=Confirmar
GET,6286A0B83FA1C22F7194E3AAF76EA6DE,0,,0,,/tienda1/publico/productos.jsp
GET,718CB5230AD4751F82F5445088B7891F,0,,0,modo=registro&login=fina&password=trasabuela&nombre=Genero&apellidos=Marsal+Infante&email=violet%40sunmiles.cf&dni=03621656F&direccion=C%2F+Berruguete+23%2C+&ciudad=Villanubla&cp=10650&provincia=Madrid&ntc=0277189059505279&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=fina&password=trasabuela&nombre=Genero&apellidos=Marsal+Infante&email=violet%40sunmiles.cf&dni=03621656F&direccion=C%2F+Berruguete+23%2C+&ciudad=Villanubla&cp=10650&provincia=Madrid&ntc=0277189059505279&B1=Registrar
POST,F9167E4DCBB7033FF1A77EB9491346CC,235,modo=registro&login=fina&password=trasabuela&nombre=Genero&apellidos=Marsal+Infante&email=violet%40sunmiles.cf&dni=03621656F&direccion=C%2F+Berruguete+23%2C+&ciudad=Villanubla&cp=10650&provincia=Madrid&ntc=0277189059505279&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,7A4356D9613A6D5C6DF5C483532D35BD,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
GET,CB0DE443D8C4B8CB9B4185BE1E4724CA,0,,0,,/tienda1/global/creditos.jsp
GET,5E81675C68F640AB3C0B2613466DBD69,0,,0,,/tienda1/global/menum.jsp
GET,06F87FCE13F730821B41A40919D499DD,0,,0,,/tienda1/global/titulo.jsp
GET,0CABAF7090496ABFD09C1F3DF01D462C,0,,0,,/tienda1/global/estilos.css
GET,A2BB079635C6B2F734E3802A34A024AC,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,F422D37A264EB18C5E156877CCA4D53A,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,3ADA5E7DCA714CB2F5183F1B23A9AC98,0,,0,,/tienda1/miembros/index.jsp
GET,871DD555AFE2D04E009232F4237808BB,0,,0,modo=registro&login=grelck&password=4ibari8a&nombre=Vianney&apellidos=Pis+Ramenghi&email=more%40soymuyguapa.es&dni=07077546D&direccion=Avda.+Fernando+Ferrerio+S%2FN+&ciudad=Soriguera&cp=47318&provincia=Burgos&ntc=6135315526614967&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=grelck&password=4ibari8a&nombre=Vianney&apellidos=Pis+Ramenghi&email=more%40soymuyguapa.es&dni=07077546D&direccion=Avda.+Fernando+Ferrerio+S%2FN+&ciudad=Soriguera&cp=47318&provincia=Burgos&ntc=6135315526614967&B1=Registrar
POST,F9D39BC2245501C59A7F4F1512CA4CDF,242,modo=registro&login=grelck&password=4ibari8a&nombre=Vianney&apellidos=Pis+Ramenghi&email=more%40soymuyguapa.es&dni=07077546D&direccion=Avda.+Fernando+Ferrerio+S%2FN+&ciudad=Soriguera&cp=47318&provincia=Burgos&ntc=6135315526614967&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,D01747C632AE42929D123FFED88A800D,0,,0,,/tienda1/miembros/salir.jsp
GET,F7DA8EE194E71525D725C9284CABF336,0,,0,,/tienda1/imagenes/1.gif
GET,0C126DA58C12A3816F0B262D239C63BB,0,,0,,/tienda1/imagenes/2.gif
GET,64A039FAD8A0F4C20EFDC9F7D0264450,0,,0,,/tienda1/imagenes/3.gif
GET,403B204085685A228E958F8EEB924998,0,,0,,/tienda1/imagenes/logo.gif
GET,A624C460DA38F40A9EFE37669FAD9C6C,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,D7434F7B3B04A79DC680F586F292DE3D,0,,0,,/tienda1/index.jsp
GET,1F07F09FD7A65571D772459087DA4FB5,0,,0,id=2&nombre=Vino+Rioja&precio=85&cantidad=9&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=2&nombre=Vino+Rioja&precio=85&cantidad=9&B1=A%F1adir+al+carrito
GET,8A1D04E6ABB6161C5AD075459CB4668F,0,,0,modo=entrar&login=kwokkin&pwd=i39str845vo&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=kwokkin&pwd=i39str845vo&remember=on&B1=Entrar
POST,96D67B698D7EED12BE35BEF58250E9F2,63,modo=entrar&login=kwokkin&pwd=i39str845vo&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,2FAB2B52E6DE4554DA3D467DFF23B311,0,,0,id=2,/tienda1/publico/caracteristicas.jsp?id=2
POST,D7BE52EEEE35AA7122CB3A4DC5222A7A,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,482FEF1FAA89031C30DE10557109655E,0,,0,,/tienda1/publico/miembros.jsp
POST,9DE2A53BDC71A34F0DEDD7188A58FEDC,38,modo=insertar&precio=8033&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,D0E3924F69AADC9A5702193B692A7C13,0,,0,,/tienda1/publico/productos.jsp
GET,C752CADBAB1E9365A23699351BC741FB,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,546806728A9543E3147F22CA9ED8C440,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,53CE8126663BCDC5060B45ED5038A8BE,0,,0,,/tienda1/global/creditos.jsp
GET,BC8D15104ED3957BFDCAAA74B8F21117,0,,0,,/tienda1/global/titulo.jsp
GET,DFBAC3B7EDF4177DA149C66424BE8689,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,7A0CF0B93D6A46BC84E62287E90CB452,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,AED7C683F25D001037BC713DCBDC9806,0,,0,,/tienda1/miembros/index.jsp
GET,FDEC7FC349C95C65BA1991E26AA12A86,0,,0,modo=registro&login=fowler&password=SigUeMEpOl0O&nombre=Baruf&apellidos=Sendra+Rull&email=monelli%40carimartin.gd&dni=13348536A&direccion=C%2F+Estambul%2C+117+&ciudad=Gues%E1laz&cp=34257&provincia=Valladolid&ntc=7333723607992322&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=fowler&password=SigUeMEpOl0O&nombre=Baruf&apellidos=Sendra+Rull&email=monelli%40carimartin.gd&dni=13348536A&direccion=C%2F+Estambul%2C+117+&ciudad=Gues%E1laz&cp=34257&provincia=Valladolid&ntc=7333723607992322&B1=Registrar
POST,2CDA6CA976C81630CC1501FBA17DFDF8,241,modo=registro&login=fowler&password=SigUeMEpOl0O&nombre=Baruf&apellidos=Sendra+Rull&email=monelli%40carimartin.gd&dni=13348536A&direccion=C%2F+Estambul%2C+117+&ciudad=Gues%E1laz&cp=34257&provincia=Valladolid&ntc=7333723607992322&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,994815B18666BC4956DCDDDCBECEDCBB,0,,0,,/tienda1/miembros/fotos.jsp
GET,C746A48B4F52C3B9EBED917BE7537A51,0,,0,,/tienda1/miembros/salir.jsp
GET,54C6131356AAC7AA9DD8D88127F5D099,0,,0,,/tienda1/imagenes/1.gif
GET,5172A3FFEFAA838F98C1F56FB6A79641,0,,0,,/tienda1/imagenes/2.gif
GET,2E5CF2B29AABEBB4CC508FA7EE0F9162,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,862C0EABE9B881A1BB7377926F109EBC,0,,0,,/tienda1/imagenes/logo.gif
GET,825599497D332618AD2E7499B8F6996E,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,0173D1451A73A73AE8EAE935C652BAEC,0,,0,,/tienda1/index.jsp
GET,CE2CB3A7C5D22362BA3020B53D99EFBC,0,,0,id=2&nombre=Vino+Rioja&precio=39&cantidad=87&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=2&nombre=Vino+Rioja&precio=39&cantidad=87&B1=A%F1adir+al+carrito
POST,1A8A759C0B11A50461BEF83C6798F203,67,id=2&nombre=Vino+Rioja&precio=39&cantidad=87&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,055CF839D250ED9124846367200AF9AF,0,,0,modo=entrar&login=devette&pwd=lo7ange&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=devette&pwd=lo7ange&remember=on&B1=Entrar
POST,705C97F2D726C0BA3950FCBDA0947085,59,modo=entrar&login=devette&pwd=lo7ange&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,153C3716B85BA98C9B07F9047FAE26BD,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
GET,6204CF833D2170F2B579B572DD3A1CB5,0,,0,,/tienda1/publico/carrito.jsp
POST,EAB1A3FFF5976EBF4AD83DD1DF8A48D0,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,421117902A38FAB3DD14DF6E07805112,0,,0,,/tienda1/publico/miembros.jsp
GET,0F1857939B6084F84D2A73C6047749D0,0,,0,modo=insertar&precio=8679&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=8679&B1=Confirmar
GET,303BA9CFAD2DB32A74985EA70DB93EF3,0,,0,,/tienda1/publico/productos.jsp
POST,E63FD8CE0C36E3AB9DAA3DD4638823AC,257,modo=registro&login=lippman&password=A3o1eRADA&nombre=Donaciano&apellidos=Tracisto+Arroyave&email=helmos%40pool-control.mx&dni=21254057X&direccion=Avenida+Casanova+De+Eiris+42+3%3FC&ciudad=Espl%FAs&cp=17751&provincia=Burgos&ntc=4405692863089329&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,68377506920289BCD126415805717E48,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
GET,BF7416E5AD8C21E00AC93DF6071C55C4,0,,0,,/tienda1/global/creditos.jsp
GET,0F61E241771E94656294A7D222BDF657,0,,0,,/tienda1/global/menum.jsp
GET,6E8B135B9A4D08CADEEC447E12E3864C,0,,0,,/tienda1/global/titulo.jsp
GET,06702467B3BB58486B4E7A0B43B597C3,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,8F74A88CB407E59E3E0508F333359167,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,406E25A713E34337D5A1586250C7468F,0,,0,,/tienda1/imagenes/1.gif
GET,429D6C3E529EF8DFB4A9FCE71D0894DA,0,,0,,/tienda1/imagenes/2.gif
GET,AE7F39F60067531C207B37F3D3CDBD4E,0,,0,,/tienda1/imagenes/3.gif
GET,ABB9D58406F5709FD2761CCC2AEE217B,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,FF89A8FE3A3221603D1B305ACF84E729,0,,0,,/tienda1/imagenes/logo.gif
GET,230A6C5BE65D56179DBFD3B6B8B866B1,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,A728CDCDA38727A28731F6E79D29D2D7,0,,0,id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=48&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=48&B1=A%F1adir+al+carrito
GET,B41B0B8EAE78DA934559187B2BE5015C,0,,0,modo=entrar&login=bainton3&pwd=bab%E9LicA&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=bainton3&pwd=bab%E9LicA&remember=off&B1=Entrar
POST,B09701B2D982D6E3BC0B118E88ADB3C5,64,modo=entrar&login=bainton3&pwd=bab%E9LicA&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,86715E8DA2BA677631215E1ABE55B5FA,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
POST,F9C4351F967CCEDE9DB32C9AC8AAAC54,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,23FD26D7EEEA19E26435E284F1017737,0,,0,,/tienda1/publico/carrito.jsp
GET,694F6A37C5A34513CDEA155B1C5F310C,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,A83C41283C42873D7F5C48F1B842774E,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,F9BC231B1E7F114096727223686448CD,0,,0,,/tienda1/publico/miembros.jsp
GET,6363C423538DB13BECF49A41585E0D21,0,,0,modo=insertar&precio=3110&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=3110&B1=Pasar+por+caja
POST,89A7EC4C3B821B8439339F0EE454E1BE,43,modo=insertar&precio=3110&B1=Pasar+por+caja,0,,/tienda1/publico/pagar.jsp
GET,B2AC3828337C95C31732872E2246BE24,0,,0,,/tienda1/publico/productos.jsp
GET,0C450978114FCDC4414849BA28C65178,0,,0,modo=registro&login=siu-ling&password=sabanea9&nombre=Cintio&apellidos=Castejon+Quiroga&email=cossovel-heintel%40camiones-hibridos.ec&dni=45788067N&direccion=C%2F+Saturn+S%2FN+4%3FH&ciudad=Sarrac%EDn&cp=17121&provincia=Palencia&ntc=6361616963861942&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=siu-ling&password=sabanea9&nombre=Cintio&apellidos=Castejon+Quiroga&email=cossovel-heintel%40camiones-hibridos.ec&dni=45788067N&direccion=C%2F+Saturn+S%2FN+4%3FH&ciudad=Sarrac%EDn&cp=17121&provincia=Palencia&ntc=6361616963861942&B1=Registrar
GET,9D9324DEF5BCA60B582064FCB4666E46,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,9D7FF02B6054A1509A5F1480642A5D37,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,B35E67570DF4EB6A2F43B1A6286C1EDF,0,,0,,/tienda1/global/menum.jsp
GET,06D85B4F43391325DABF3D3BBF9E6DDD,0,,0,,/tienda1/global/titulo.jsp
GET,5C156F89A3965F29F1C0888713ED102B,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,A673AA404567E07A5740A19BE1E3BF95,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,E0652FE1358E201BB6B26E904559306C,0,,0,,/tienda1/miembros/index.jsp
GET,05C2EA55B5831B293B8E2669F91338AC,0,,0,modo=registro&login=althea4&password=iNFIdA&nombre=Tersilio&apellidos=Albareda+Castelltort&email=koczian%40decoaching.is&dni=62776679L&direccion=C%2F+Forjadores%2C+131+&ciudad=Solana+de+los+Barros&cp=24248&provincia=Toledo&ntc=1356891564948898&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=althea4&password=iNFIdA&nombre=Tersilio&apellidos=Albareda+Castelltort&email=koczian%40decoaching.is&dni=62776679L&direccion=C%2F+Forjadores%2C+131+&ciudad=Solana+de+los+Barros&cp=24248&provincia=Toledo&ntc=1356891564948898&B1=Registrar
GET,37BCA609C365322608FD255E6DA90868,0,,0,,/tienda1/miembros/fotos.jsp
GET,B0C89E138FC649964F28794BAFF46E8E,0,,0,,/tienda1/miembros/salir.jsp
GET,AA78AF5C63E5698C1E56C0C9A3207B59,0,,0,,/tienda1/imagenes/1.gif
GET,AEB3CD8E13FDD12473DC19C9E57B8EE9,0,,0,,/tienda1/imagenes/2.gif
GET,03CAEAAFF71515B0C176D70C6FFC6181,0,,0,,/tienda1/imagenes/3.gif
GET,6E8DAF06EBA3EA6BE113C51960E9BC7E,0,,0,,/tienda1/imagenes/logo.gif
GET,AC88052A772FD1B6AFAD974B65AB6C49,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,F3EBD21B5F5B6441118880B7AE065C90,0,,0,,/tienda1/index.jsp
GET,FEA2F19DBD68A8D39571CDD8D63ECB6C,0,,0,id=2&nombre=Vino+Rioja&precio=100&cantidad=17&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=2&nombre=Vino+Rioja&precio=100&cantidad=17&B1=A%F1adir+al+carrito
POST,3A4745A11473F13B24C0B6EF7E779DFC,68,id=2&nombre=Vino+Rioja&precio=100&cantidad=17&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,B4045B26E474D6D39D50FF57A5DE4B86,0,,0,modo=entrar&login=caputo&pwd=runfla0te&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=caputo&pwd=runfla0te&remember=off&B1=Entrar
POST,5F2860A75529985ED2165B9D6F87C5B0,61,modo=entrar&login=caputo&pwd=runfla0te&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,EFC8E216F94F9F5DEC9538AF17E93F15,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
GET,4D3E085509A363EA8504969F5BDF6320,0,,0,modo=insertar&precio=6&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=6&B1=Pasar+por+caja
